establishment_id,week_date,quantity_liters
613,2025-05-28,53.8
613,2025-06-04,60.17
613,2025-06-11,61.4
613,2025-06-18,69.93
613,2025-06-25,63.04
613,2025-07-02,61.57
613,2025-07-09,52.33
613,2025-07-16,44.45
613,2025-07-23,35.79
613,2025-07-30,31.71
613,2025-08-06,42.07
613,2025-08-13,44.49
613,2025-08-20,38.09
613,2025-08-27,51.66
613,2025-09-03,46.04
613,2025-09-10,61.77
613,2025-09-17,71.47
613,2025-09-24,64.17
613,2025-10-01,56.14
613,2025-10-08,53.14
613,2025-10-15,39.88
613,2025-10-22,37.47
613,2025-10-29,40.5
613,2025-11-05,29.03
613,2025-11-12,39.71
613,2025-11-19,43.41
613,2025-11-26,53.3
613,2025-12-03,57.4
613,2025-12-10,61.25
613,2025-12-17,62.16
613,2025-12-24,62.54
613,2025-12-31,70.5
613,2026-01-07,51.93
613,2026-01-14,53.24
613,2026-01-21,43.55
613,2026-01-28,38.08
613,2026-02-04,37.34
613,2026-02-11,45.28
613,2026-02-18,46.09
613,2026-02-25,62.16
613,2026-03-04,65.23
613,2026-03-11,71.09
613,2026-03-18,73.1
613,2026-03-25,65.37
613,2026-04-01,67.96
613,2026-04-08,54.88
613,2026-04-15,50.08
613,2026-04-22,53.33
613,2026-04-29,40.61
613,2026-05-06,41.79
613,2026-05-13,46.98
613,2026-05-20,56.95
614,2025-05-28,71.01
614,2025-06-04,74.69
614,2025-06-11,74.53
614,2025-06-18,81.28
614,2025-06-25,80.47
614,2025-07-02,71.72
614,2025-07-09,67.71
614,2025-07-16,64.21
614,2025-07-23,66.76
614,2025-07-30,54.62
614,2025-08-06,52.24
614,2025-08-13,50.97
614,2025-08-20,55.66
614,2025-08-27,68.94
614,2025-09-03,76.85
614,2025-09-10,82.95
614,2025-09-17,88.42
614,2025-09-24,87.12
614,2025-10-01,82.29
614,2025-10-08,75.66
614,2025-10-15,67.88
614,2025-10-22,70.24
614,2025-10-29,65.62
614,2025-11-05,58.0
614,2025-11-12,62.12
614,2025-11-19,67.61
614,2025-11-26,73.7
614,2025-12-03,77.01
614,2025-12-10,81.15
614,2025-12-17,86.52
614,2025-12-24,81.35
614,2025-12-31,84.99
614,2026-01-07,75.09
614,2026-01-14,66.19
614,2026-01-21,66.23
614,2026-01-28,67.61
614,2026-02-04,57.15
614,2026-02-11,66.78
614,2026-02-18,70.63
614,2026-02-25,69.23
614,2026-03-04,81.66
614,2026-03-11,86.1
614,2026-03-18,86.67
614,2026-03-25,92.2
614,2026-04-01,87.13
614,2026-04-08,73.66
614,2026-04-15,74.71
614,2026-04-22,67.29
614,2026-04-29,63.85
614,2026-05-06,60.51
614,2026-05-13,71.56
614,2026-05-20,64.97
615,2025-05-28,64.61
615,2025-06-04,79.2
615,2025-06-11,80.06
615,2025-06-18,80.05
615,2025-06-25,81.76
615,2025-07-02,75.85
615,2025-07-09,61.4
615,2025-07-16,70.09
615,2025-07-23,70.14
615,2025-07-30,61.77
615,2025-08-06,56.09
615,2025-08-13,56.73
615,2025-08-20,67.32
615,2025-08-27,71.58
615,2025-09-03,77.19
615,2025-09-10,85.08
615,2025-09-17,85.41
615,2025-09-24,84.16
615,2025-10-01,71.24
615,2025-10-08,77.23
615,2025-10-15,77.98
615,2025-10-22,65.27
615,2025-10-29,53.31
615,2025-11-05,54.48
615,2025-11-12,55.48
615,2025-11-19,60.65
615,2025-11-26,70.72
615,2025-12-03,86.79
615,2025-12-10,83.39
615,2025-12-17,86.99
615,2025-12-24,85.52
615,2025-12-31,78.3
615,2026-01-07,82.4
615,2026-01-14,69.61
615,2026-01-21,65.78
615,2026-01-28,59.18
615,2026-02-04,56.85
615,2026-02-11,62.38
615,2026-02-18,63.62
615,2026-02-25,82.47
615,2026-03-04,80.14
615,2026-03-11,84.06
615,2026-03-18,87.06
615,2026-03-25,99.12
615,2026-04-01,82.08
615,2026-04-08,76.61
615,2026-04-15,66.81
615,2026-04-22,64.92
615,2026-04-29,62.71
615,2026-05-06,61.63
615,2026-05-13,64.09
615,2026-05-20,73.62
616,2025-05-28,44.69
616,2025-06-04,45.57
616,2025-06-11,54.07
616,2025-06-18,54.06
616,2025-06-25,55.13
616,2025-07-02,58.51
616,2025-07-09,51.03
616,2025-07-16,40.29
616,2025-07-23,34.4
616,2025-07-30,25.12
616,2025-08-06,24.65
616,2025-08-13,31.79
616,2025-08-20,35.49
616,2025-08-27,49.78
616,2025-09-03,49.88
616,2025-09-10,57.39
616,2025-09-17,67.61
616,2025-09-24,64.1
616,2025-10-01,54.88
616,2025-10-08,43.24
616,2025-10-15,39.83
616,2025-10-22,34.02
616,2025-10-29,30.47
616,2025-11-05,29.72
616,2025-11-12,31.24
616,2025-11-19,32.26
616,2025-11-26,48.45
616,2025-12-03,60.55
616,2025-12-10,63.15
616,2025-12-17,55.94
616,2025-12-24,52.98
616,2025-12-31,59.52
616,2026-01-07,56.45
616,2026-01-14,46.98
616,2026-01-21,45.03
616,2026-01-28,35.8
616,2026-02-04,35.77
616,2026-02-11,37.12
616,2026-02-18,43.33
616,2026-02-25,51.49
616,2026-03-04,62.35
616,2026-03-11,63.84
616,2026-03-18,66.7
616,2026-03-25,60.14
616,2026-04-01,54.72
616,2026-04-08,54.34
616,2026-04-15,44.83
616,2026-04-22,44.59
616,2026-04-29,37.48
616,2026-05-06,36.83
616,2026-05-13,38.79
616,2026-05-20,42.78
617,2025-05-28,50.83
617,2025-06-04,60.93
617,2025-06-11,63.94
617,2025-06-18,63.47
617,2025-06-25,66.23
617,2025-07-02,73.91
617,2025-07-09,53.0
617,2025-07-16,57.51
617,2025-07-23,48.87
617,2025-07-30,43.31
617,2025-08-06,43.52
617,2025-08-13,51.6
617,2025-08-20,52.33
617,2025-08-27,48.82
617,2025-09-03,61.67
617,2025-09-10,74.25
617,2025-09-17,68.48
617,2025-09-24,78.83
617,2025-10-01,75.07
617,2025-10-08,59.26
617,2025-10-15,48.25
617,2025-10-22,40.35
617,2025-10-29,53.72
617,2025-11-05,45.15
617,2025-11-12,47.88
617,2025-11-19,53.25
617,2025-11-26,55.22
617,2025-12-03,63.82
617,2025-12-10,69.18
617,2025-12-17,72.9
617,2025-12-24,74.51
617,2025-12-31,75.86
617,2026-01-07,62.98
617,2026-01-14,54.03
617,2026-01-21,57.95
617,2026-01-28,42.93
617,2026-02-04,48.57
617,2026-02-11,51.54
617,2026-02-18,52.26
617,2026-02-25,59.18
617,2026-03-04,72.72
617,2026-03-11,77.34
617,2026-03-18,74.48
617,2026-03-25,74.56
617,2026-04-01,71.6
617,2026-04-08,53.0
617,2026-04-15,53.48
617,2026-04-22,51.66
617,2026-04-29,55.48
617,2026-05-06,52.01
617,2026-05-13,51.77
617,2026-05-20,59.77
618,2025-05-28,67.19
618,2025-06-04,76.96
618,2025-06-11,81.23
618,2025-06-18,82.46
618,2025-06-25,76.93
618,2025-07-02,77.37
618,2025-07-09,67.8
618,2025-07-16,59.32
618,2025-07-23,62.14
618,2025-07-30,59.82
618,2025-08-06,58.51
618,2025-08-13,47.4
618,2025-08-20,64.29
618,2025-08-27,72.37
618,2025-09-03,77.35
618,2025-09-10,74.61
618,2025-09-17,81.49
618,2025-09-24,80.39
618,2025-10-01,75.35
618,2025-10-08,78.52
618,2025-10-15,64.75
618,2025-10-22,65.53
618,2025-10-29,50.89
618,2025-11-05,59.54
618,2025-11-12,57.64
618,2025-11-19,65.01
618,2025-11-26,70.47
618,2025-12-03,76.84
618,2025-12-10,81.91
618,2025-12-17,93.69
618,2025-12-24,87.5
618,2025-12-31,79.96
618,2026-01-07,75.35
618,2026-01-14,63.58
618,2026-01-21,62.44
618,2026-01-28,51.29
618,2026-02-04,62.91
618,2026-02-11,57.18
618,2026-02-18,69.3
618,2026-02-25,68.77
618,2026-03-04,80.91
618,2026-03-11,82.87
618,2026-03-18,91.49
618,2026-03-25,88.43
618,2026-04-01,88.17
618,2026-04-08,75.07
618,2026-04-15,70.43
618,2026-04-22,64.07
618,2026-04-29,55.49
618,2026-05-06,67.31
618,2026-05-13,57.32
618,2026-05-20,65.1
619,2025-05-28,57.65
619,2025-06-04,61.45
619,2025-06-11,78.03
619,2025-06-18,66.33
619,2025-06-25,65.52
619,2025-07-02,58.27
619,2025-07-09,60.56
619,2025-07-16,54.37
619,2025-07-23,41.75
619,2025-07-30,40.89
619,2025-08-06,44.1
619,2025-08-13,43.31
619,2025-08-20,49.09
619,2025-08-27,47.02
619,2025-09-03,70.46
619,2025-09-10,70.56
619,2025-09-17,71.71
619,2025-09-24,73.97
619,2025-10-01,67.7
619,2025-10-08,67.54
619,2025-10-15,47.41
619,2025-10-22,48.22
619,2025-10-29,38.26
619,2025-11-05,50.87
619,2025-11-12,48.23
619,2025-11-19,51.74
619,2025-11-26,58.07
619,2025-12-03,64.35
619,2025-12-10,76.95
619,2025-12-17,72.5
619,2025-12-24,72.03
619,2025-12-31,76.26
619,2026-01-07,58.86
619,2026-01-14,54.56
619,2026-01-21,48.46
619,2026-01-28,50.63
619,2026-02-04,39.49
619,2026-02-11,44.99
619,2026-02-18,57.71
619,2026-02-25,63.08
619,2026-03-04,71.2
619,2026-03-11,72.95
619,2026-03-18,69.59
619,2026-03-25,79.7
619,2026-04-01,67.57
619,2026-04-08,72.17
619,2026-04-15,59.85
619,2026-04-22,53.42
619,2026-04-29,53.44
619,2026-05-06,46.42
619,2026-05-13,52.67
619,2026-05-20,62.24
620,2025-05-28,66.6
620,2025-06-04,65.13
620,2025-06-11,72.73
620,2025-06-18,80.44
620,2025-06-25,82.66
620,2025-07-02,78.38
620,2025-07-09,62.95
620,2025-07-16,62.73
620,2025-07-23,53.64
620,2025-07-30,49.16
620,2025-08-06,52.07
620,2025-08-13,56.73
620,2025-08-20,57.85
620,2025-08-27,65.18
620,2025-09-03,64.3
620,2025-09-10,77.6
620,2025-09-17,82.39
620,2025-09-24,82.25
620,2025-10-01,81.08
620,2025-10-08,68.48
620,2025-10-15,55.15
620,2025-10-22,64.78
620,2025-10-29,49.36
620,2025-11-05,47.76
620,2025-11-12,55.8
620,2025-11-19,54.35
620,2025-11-26,71.54
620,2025-12-03,74.49
620,2025-12-10,76.92
620,2025-12-17,80.26
620,2025-12-24,79.63
620,2025-12-31,79.28
620,2026-01-07,71.22
620,2026-01-14,67.91
620,2026-01-21,54.69
620,2026-01-28,53.73
620,2026-02-04,53.07
620,2026-02-11,55.71
620,2026-02-18,67.57
620,2026-02-25,76.66
620,2026-03-04,82.79
620,2026-03-11,80.33
620,2026-03-18,89.26
620,2026-03-25,86.63
620,2026-04-01,81.8
620,2026-04-08,76.1
620,2026-04-15,59.9
620,2026-04-22,61.95
620,2026-04-29,56.48
620,2026-05-06,51.8
620,2026-05-13,59.49
620,2026-05-20,65.14
621,2025-05-28,61.29
621,2025-06-04,66.09
621,2025-06-11,68.26
621,2025-06-18,68.07
621,2025-06-25,74.87
621,2025-07-02,71.39
621,2025-07-09,71.54
621,2025-07-16,56.75
621,2025-07-23,49.43
621,2025-07-30,51.62
621,2025-08-06,53.75
621,2025-08-13,47.12
621,2025-08-20,47.97
621,2025-08-27,67.88
621,2025-09-03,63.14
621,2025-09-10,76.28
621,2025-09-17,73.55
621,2025-09-24,83.53
621,2025-10-01,80.48
621,2025-10-08,63.65
621,2025-10-15,57.58
621,2025-10-22,53.72
621,2025-10-29,51.92
621,2025-11-05,58.65
621,2025-11-12,55.54
621,2025-11-19,58.31
621,2025-11-26,61.65
621,2025-12-03,69.58
621,2025-12-10,77.8
621,2025-12-17,80.81
621,2025-12-24,79.73
621,2025-12-31,75.62
621,2026-01-07,65.33
621,2026-01-14,63.13
621,2026-01-21,56.08
621,2026-01-28,56.48
621,2026-02-04,55.28
621,2026-02-11,52.34
621,2026-02-18,65.06
621,2026-02-25,71.02
621,2026-03-04,72.15
621,2026-03-11,78.49
621,2026-03-18,77.44
621,2026-03-25,80.87
621,2026-04-01,68.53
621,2026-04-08,64.29
621,2026-04-15,63.92
621,2026-04-22,62.14
621,2026-04-29,51.73
621,2026-05-06,54.45
621,2026-05-13,61.06
621,2026-05-20,68.78
622,2025-05-28,69.13
622,2025-06-04,79.02
622,2025-06-11,84.24
622,2025-06-18,83.81
622,2025-06-25,85.71
622,2025-07-02,88.44
622,2025-07-09,77.23
622,2025-07-16,68.27
622,2025-07-23,55.76
622,2025-07-30,59.11
622,2025-08-06,60.69
622,2025-08-13,55.92
622,2025-08-20,66.07
622,2025-08-27,72.05
622,2025-09-03,75.42
622,2025-09-10,89.02
622,2025-09-17,90.37
622,2025-09-24,79.75
622,2025-10-01,77.89
622,2025-10-08,78.75
622,2025-10-15,74.01
622,2025-10-22,67.19
622,2025-10-29,57.88
622,2025-11-05,65.39
622,2025-11-12,62.22
622,2025-11-19,59.38
622,2025-11-26,70.67
622,2025-12-03,85.92
622,2025-12-10,85.07
622,2025-12-17,100.61
622,2025-12-24,96.23
622,2025-12-31,88.39
622,2026-01-07,82.3
622,2026-01-14,77.93
622,2026-01-21,75.97
622,2026-01-28,64.73
622,2026-02-04,68.15
622,2026-02-11,63.97
622,2026-02-18,73.8
622,2026-02-25,84.9
622,2026-03-04,78.18
622,2026-03-11,89.44
622,2026-03-18,87.71
622,2026-03-25,87.63
622,2026-04-01,84.27
622,2026-04-08,87.15
622,2026-04-15,77.67
622,2026-04-22,69.87
622,2026-04-29,65.83
622,2026-05-06,70.07
622,2026-05-13,66.37
622,2026-05-20,69.89
623,2025-05-28,70.33
623,2025-06-04,81.38
623,2025-06-11,83.47
623,2025-06-18,89.19
623,2025-06-25,86.14
623,2025-07-02,93.27
623,2025-07-09,82.8
623,2025-07-16,85.34
623,2025-07-23,64.82
623,2025-07-30,66.5
623,2025-08-06,67.27
623,2025-08-13,67.3
623,2025-08-20,67.05
623,2025-08-27,78.9
623,2025-09-03,81.97
623,2025-09-10,90.91
623,2025-09-17,97.28
623,2025-09-24,96.3
623,2025-10-01,89.04
623,2025-10-08,88.75
623,2025-10-15,77.87
623,2025-10-22,68.19
623,2025-10-29,63.81
623,2025-11-05,68.45
623,2025-11-12,66.45
623,2025-11-19,75.08
623,2025-11-26,77.57
623,2025-12-03,94.27
623,2025-12-10,89.6
623,2025-12-17,87.75
623,2025-12-24,98.37
623,2025-12-31,87.96
623,2026-01-07,85.67
623,2026-01-14,83.48
623,2026-01-21,74.32
623,2026-01-28,67.1
623,2026-02-04,67.07
623,2026-02-11,64.72
623,2026-02-18,73.76
623,2026-02-25,85.84
623,2026-03-04,84.11
623,2026-03-11,94.22
623,2026-03-18,97.94
623,2026-03-25,101.04
623,2026-04-01,88.35
623,2026-04-08,92.36
623,2026-04-15,78.78
623,2026-04-22,80.42
623,2026-04-29,73.9
623,2026-05-06,74.97
623,2026-05-13,75.32
623,2026-05-20,84.82
624,2025-05-28,47.36
624,2025-06-04,51.23
624,2025-06-11,59.65
624,2025-06-18,65.34
624,2025-06-25,62.46
624,2025-07-02,65.69
624,2025-07-09,54.07
624,2025-07-16,42.14
624,2025-07-23,40.15
624,2025-07-30,34.05
624,2025-08-06,44.75
624,2025-08-13,43.03
624,2025-08-20,42.78
624,2025-08-27,49.97
624,2025-09-03,63.22
624,2025-09-10,53.56
624,2025-09-17,66.72
624,2025-09-24,60.45
624,2025-10-01,56.54
624,2025-10-08,62.61
624,2025-10-15,51.88
624,2025-10-22,38.37
624,2025-10-29,38.06
624,2025-11-05,40.49
624,2025-11-12,40.85
624,2025-11-19,40.6
624,2025-11-26,46.68
624,2025-12-03,63.16
624,2025-12-10,67.72
624,2025-12-17,70.43
624,2025-12-24,57.28
624,2025-12-31,67.09
624,2026-01-07,60.52
624,2026-01-14,50.98
624,2026-01-21,49.09
624,2026-01-28,35.23
624,2026-02-04,38.14
624,2026-02-11,43.31
624,2026-02-18,44.31
624,2026-02-25,54.21
624,2026-03-04,67.59
624,2026-03-11,66.84
624,2026-03-18,67.66
624,2026-03-25,69.77
624,2026-04-01,59.42
624,2026-04-08,65.44
624,2026-04-15,53.8
624,2026-04-22,49.81
624,2026-04-29,41.87
624,2026-05-06,53.05
624,2026-05-13,43.61
624,2026-05-20,52.51
625,2025-05-28,50.87
625,2025-06-04,63.98
625,2025-06-11,55.95
625,2025-06-18,63.97
625,2025-06-25,65.4
625,2025-07-02,57.7
625,2025-07-09,57.65
625,2025-07-16,45.06
625,2025-07-23,38.98
625,2025-07-30,40.31
625,2025-08-06,45.01
625,2025-08-13,52.17
625,2025-08-20,49.92
625,2025-08-27,52.2
625,2025-09-03,68.02
625,2025-09-10,69.09
625,2025-09-17,77.28
625,2025-09-24,77.4
625,2025-10-01,63.59
625,2025-10-08,57.58
625,2025-10-15,52.91
625,2025-10-22,53.54
625,2025-10-29,45.42
625,2025-11-05,53.15
625,2025-11-12,49.23
625,2025-11-19,53.16
625,2025-11-26,60.8
625,2025-12-03,68.47
625,2025-12-10,70.95
625,2025-12-17,81.74
625,2025-12-24,78.8
625,2025-12-31,73.41
625,2026-01-07,63.47
625,2026-01-14,61.16
625,2026-01-21,44.28
625,2026-01-28,45.11
625,2026-02-04,44.77
625,2026-02-11,53.33
625,2026-02-18,51.18
625,2026-02-25,66.72
625,2026-03-04,63.97
625,2026-03-11,70.11
625,2026-03-18,72.99
625,2026-03-25,71.21
625,2026-04-01,75.22
625,2026-04-08,65.61
625,2026-04-15,57.25
625,2026-04-22,58.25
625,2026-04-29,50.86
625,2026-05-06,45.01
625,2026-05-13,57.19
625,2026-05-20,60.02
626,2025-05-28,69.58
626,2025-06-04,70.4
626,2025-06-11,74.25
626,2025-06-18,77.29
626,2025-06-25,80.86
626,2025-07-02,74.87
626,2025-07-09,68.03
626,2025-07-16,66.56
626,2025-07-23,53.99
626,2025-07-30,48.73
626,2025-08-06,50.2
626,2025-08-13,53.49
626,2025-08-20,66.85
626,2025-08-27,63.22
626,2025-09-03,81.11
626,2025-09-10,77.23
626,2025-09-17,77.85
626,2025-09-24,81.17
626,2025-10-01,82.24
626,2025-10-08,79.55
626,2025-10-15,68.04
626,2025-10-22,62.29
626,2025-10-29,56.42
626,2025-11-05,62.8
626,2025-11-12,58.42
626,2025-11-19,60.73
626,2025-11-26,68.8
626,2025-12-03,78.12
626,2025-12-10,86.57
626,2025-12-17,82.9
626,2025-12-24,90.92
626,2025-12-31,82.88
626,2026-01-07,60.93
626,2026-01-14,66.12
626,2026-01-21,67.09
626,2026-01-28,62.37
626,2026-02-04,66.6
626,2026-02-11,65.68
626,2026-02-18,63.62
626,2026-02-25,74.58
626,2026-03-04,78.98
626,2026-03-11,79.99
626,2026-03-18,90.68
626,2026-03-25,90.12
626,2026-04-01,83.36
626,2026-04-08,78.06
626,2026-04-15,64.75
626,2026-04-22,72.11
626,2026-04-29,64.27
626,2026-05-06,57.0
626,2026-05-13,69.86
626,2026-05-20,61.18
627,2025-05-28,57.67
627,2025-06-04,65.75
627,2025-06-11,73.39
627,2025-06-18,67.41
627,2025-06-25,69.87
627,2025-07-02,74.14
627,2025-07-09,57.01
627,2025-07-16,57.54
627,2025-07-23,50.73
627,2025-07-30,50.45
627,2025-08-06,52.52
627,2025-08-13,53.95
627,2025-08-20,55.14
627,2025-08-27,65.19
627,2025-09-03,75.7
627,2025-09-10,76.13
627,2025-09-17,78.47
627,2025-09-24,75.45
627,2025-10-01,72.91
627,2025-10-08,73.4
627,2025-10-15,59.96
627,2025-10-22,51.55
627,2025-10-29,52.56
627,2025-11-05,48.27
627,2025-11-12,55.12
627,2025-11-19,52.09
627,2025-11-26,60.1
627,2025-12-03,68.65
627,2025-12-10,75.54
627,2025-12-17,79.88
627,2025-12-24,83.39
627,2025-12-31,73.4
627,2026-01-07,70.69
627,2026-01-14,70.82
627,2026-01-21,53.61
627,2026-01-28,48.52
627,2026-02-04,54.47
627,2026-02-11,58.39
627,2026-02-18,58.33
627,2026-02-25,65.0
627,2026-03-04,77.07
627,2026-03-11,74.97
627,2026-03-18,81.87
627,2026-03-25,79.26
627,2026-04-01,75.69
627,2026-04-08,68.86
627,2026-04-15,66.18
627,2026-04-22,63.44
627,2026-04-29,59.19
627,2026-05-06,57.44
627,2026-05-13,62.61
627,2026-05-20,67.2
628,2025-05-28,59.23
628,2025-06-04,68.59
628,2025-06-11,75.85
628,2025-06-18,68.82
628,2025-06-25,66.2
628,2025-07-02,65.14
628,2025-07-09,56.76
628,2025-07-16,50.94
628,2025-07-23,45.59
628,2025-07-30,41.74
628,2025-08-06,41.63
628,2025-08-13,47.58
628,2025-08-20,49.58
628,2025-08-27,50.36
628,2025-09-03,57.37
628,2025-09-10,71.74
628,2025-09-17,71.29
628,2025-09-24,69.32
628,2025-10-01,65.36
628,2025-10-08,57.24
628,2025-10-15,52.64
628,2025-10-22,51.49
628,2025-10-29,41.13
628,2025-11-05,42.36
628,2025-11-12,48.15
628,2025-11-19,48.88
628,2025-11-26,57.01
628,2025-12-03,64.65
628,2025-12-10,75.95
628,2025-12-17,70.89
628,2025-12-24,62.77
628,2025-12-31,75.24
628,2026-01-07,62.18
628,2026-01-14,68.97
628,2026-01-21,51.81
628,2026-01-28,52.54
628,2026-02-04,50.58
628,2026-02-11,51.43
628,2026-02-18,54.24
628,2026-02-25,63.87
628,2026-03-04,76.09
628,2026-03-11,69.35
628,2026-03-18,77.97
628,2026-03-25,79.35
628,2026-04-01,69.85
628,2026-04-08,58.97
628,2026-04-15,61.22
628,2026-04-22,55.34
628,2026-04-29,47.18
628,2026-05-06,51.53
628,2026-05-13,56.2
628,2026-05-20,57.5
629,2025-05-28,42.14
629,2025-06-04,41.94
629,2025-06-11,50.0
629,2025-06-18,56.95
629,2025-06-25,59.85
629,2025-07-02,49.71
629,2025-07-09,42.7
629,2025-07-16,32.54
629,2025-07-23,36.81
629,2025-07-30,35.09
629,2025-08-06,28.54
629,2025-08-13,36.01
629,2025-08-20,34.76
629,2025-08-27,39.43
629,2025-09-03,56.59
629,2025-09-10,53.48
629,2025-09-17,61.04
629,2025-09-24,58.2
629,2025-10-01,56.08
629,2025-10-08,51.66
629,2025-10-15,44.65
629,2025-10-22,38.13
629,2025-10-29,29.29
629,2025-11-05,35.75
629,2025-11-12,31.02
629,2025-11-19,35.54
629,2025-11-26,50.59
629,2025-12-03,47.68
629,2025-12-10,61.22
629,2025-12-17,60.27
629,2025-12-24,58.58
629,2025-12-31,52.32
629,2026-01-07,56.09
629,2026-01-14,44.81
629,2026-01-21,32.54
629,2026-01-28,31.91
629,2026-02-04,27.76
629,2026-02-11,36.08
629,2026-02-18,37.36
629,2026-02-25,46.62
629,2026-03-04,46.03
629,2026-03-11,61.17
629,2026-03-18,55.28
629,2026-03-25,56.59
629,2026-04-01,60.57
629,2026-04-08,56.42
629,2026-04-15,38.15
629,2026-04-22,42.21
629,2026-04-29,31.69
629,2026-05-06,34.33
629,2026-05-13,38.89
629,2026-05-20,38.35
630,2025-05-28,51.87
630,2025-06-04,58.72
630,2025-06-11,76.57
630,2025-06-18,73.26
630,2025-06-25,69.52
630,2025-07-02,62.27
630,2025-07-09,56.08
630,2025-07-16,45.94
630,2025-07-23,48.66
630,2025-07-30,45.92
630,2025-08-06,39.34
630,2025-08-13,47.01
630,2025-08-20,55.28
630,2025-08-27,60.41
630,2025-09-03,73.12
630,2025-09-10,71.47
630,2025-09-17,71.8
630,2025-09-24,71.67
630,2025-10-01,69.23
630,2025-10-08,63.04
630,2025-10-15,60.71
630,2025-10-22,50.25
630,2025-10-29,41.71
630,2025-11-05,47.94
630,2025-11-12,43.37
630,2025-11-19,48.62
630,2025-11-26,62.07
630,2025-12-03,66.83
630,2025-12-10,70.99
630,2025-12-17,73.01
630,2025-12-24,78.45
630,2025-12-31,66.51
630,2026-01-07,70.82
630,2026-01-14,53.7
630,2026-01-21,45.52
630,2026-01-28,48.97
630,2026-02-04,42.7
630,2026-02-11,55.01
630,2026-02-18,60.92
630,2026-02-25,56.63
630,2026-03-04,68.67
630,2026-03-11,72.06
630,2026-03-18,72.2
630,2026-03-25,71.94
630,2026-04-01,70.98
630,2026-04-08,58.09
630,2026-04-15,62.08
630,2026-04-22,55.12
630,2026-04-29,48.19
630,2026-05-06,49.25
630,2026-05-13,52.53
630,2026-05-20,61.35
631,2025-05-28,72.89
631,2025-06-04,82.66
631,2025-06-11,89.61
631,2025-06-18,85.18
631,2025-06-25,86.13
631,2025-07-02,85.17
631,2025-07-09,81.03
631,2025-07-16,71.57
631,2025-07-23,75.97
631,2025-07-30,70.96
631,2025-08-06,61.07
631,2025-08-13,66.82
631,2025-08-20,70.71
631,2025-08-27,75.9
631,2025-09-03,79.01
631,2025-09-10,86.38
631,2025-09-17,99.02
631,2025-09-24,91.0
631,2025-10-01,98.53
631,2025-10-08,84.51
631,2025-10-15,73.08
631,2025-10-22,75.51
631,2025-10-29,70.48
631,2025-11-05,64.85
631,2025-11-12,71.01
631,2025-11-19,81.16
631,2025-11-26,78.82
631,2025-12-03,93.02
631,2025-12-10,94.33
631,2025-12-17,93.05
631,2025-12-24,86.21
631,2025-12-31,95.9
631,2026-01-07,88.13
631,2026-01-14,80.49
631,2026-01-21,74.57
631,2026-01-28,71.85
631,2026-02-04,76.32
631,2026-02-11,79.67
631,2026-02-18,90.34
631,2026-02-25,85.42
631,2026-03-04,92.41
631,2026-03-11,100.37
631,2026-03-18,100.71
631,2026-03-25,88.76
631,2026-04-01,99.24
631,2026-04-08,80.89
631,2026-04-15,77.38
631,2026-04-22,76.69
631,2026-04-29,71.77
631,2026-05-06,72.01
631,2026-05-13,73.01
631,2026-05-20,81.18
632,2025-05-28,48.55
632,2025-06-04,62.13
632,2025-06-11,59.46
632,2025-06-18,63.45
632,2025-06-25,67.35
632,2025-07-02,62.17
632,2025-07-09,49.85
632,2025-07-16,48.69
632,2025-07-23,47.68
632,2025-07-30,34.9
632,2025-08-06,38.95
632,2025-08-13,39.0
632,2025-08-20,45.18
632,2025-08-27,51.69
632,2025-09-03,60.75
632,2025-09-10,60.63
632,2025-09-17,68.81
632,2025-09-24,57.09
632,2025-10-01,58.4
632,2025-10-08,64.48
632,2025-10-15,41.62
632,2025-10-22,48.63
632,2025-10-29,46.35
632,2025-11-05,45.44
632,2025-11-12,42.93
632,2025-11-19,40.07
632,2025-11-26,60.3
632,2025-12-03,59.04
632,2025-12-10,65.87
632,2025-12-17,68.33
632,2025-12-24,65.1
632,2025-12-31,64.55
632,2026-01-07,55.93
632,2026-01-14,51.36
632,2026-01-21,46.31
632,2026-01-28,41.17
632,2026-02-04,36.15
632,2026-02-11,32.55
632,2026-02-18,57.49
632,2026-02-25,56.0
632,2026-03-04,62.33
632,2026-03-11,68.32
632,2026-03-18,64.99
632,2026-03-25,74.14
632,2026-04-01,69.73
632,2026-04-08,64.75
632,2026-04-15,48.31
632,2026-04-22,50.48
632,2026-04-29,42.67
632,2026-05-06,44.2
632,2026-05-13,44.12
632,2026-05-20,55.59
633,2025-05-28,43.6
633,2025-06-04,57.95
633,2025-06-11,46.5
633,2025-06-18,56.98
633,2025-06-25,58.64
633,2025-07-02,57.63
633,2025-07-09,51.9
633,2025-07-16,50.26
633,2025-07-23,37.89
633,2025-07-30,31.41
633,2025-08-06,39.13
633,2025-08-13,41.2
633,2025-08-20,41.77
633,2025-08-27,52.31
633,2025-09-03,53.52
633,2025-09-10,67.23
633,2025-09-17,65.02
633,2025-09-24,61.54
633,2025-10-01,55.88
633,2025-10-08,61.01
633,2025-10-15,50.08
633,2025-10-22,36.87
633,2025-10-29,29.91
633,2025-11-05,41.65
633,2025-11-12,41.38
633,2025-11-19,52.27
633,2025-11-26,56.38
633,2025-12-03,64.92
633,2025-12-10,70.4
633,2025-12-17,70.58
633,2025-12-24,66.67
633,2025-12-31,68.63
633,2026-01-07,61.79
633,2026-01-14,56.87
633,2026-01-21,43.86
